"","plate_well_neuron","1","2","3","4","5","6","7","8","9","10","11","12","13"
"3826","PID20170214_RGEDIMachineLearning22_G1_70",0.019232842506486,0.0193062077746956,0.0226232674050285,0.0240504807615192,0.0250465743101547,NA,NA,NA,NA,NA,NA,NA,NA
"3827","PID20170214_RGEDIMachineLearning22_G1_71",0.0167610423099253,0.00734901053047177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828","PID20170214_RGEDIMachineLearning22_G1_72",0.0210151956029674,0.0159625239471739,0.0167679750699752,0.0173149196797278,0.0174170627583696,0.0163969028749192,0.015981391485281,NA,NA,NA,NA,NA,NA
"3829","PID20170214_RGEDIMachineLearning22_G1_73",0.0185348779840962,0.0177128943932928,0.0187628360116616,0.0204021654926223,0.0223429584927689,0.0209875203211118,0.0226863372614457,NA,NA,NA,NA,NA,NA
"3830","PID20170214_RGEDIMachineLearning22_G1_74",0.0207544109640072,0.01651327790905,0.0167557841975753,0.0187564979851009,0.0213439329769123,0.02457021943467,0.0200742198356262,NA,NA,NA,NA,NA,NA
"3831","PID20170214_RGEDIMachineLearning22_G1_75",0.151765555496923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832","PID20170214_RGEDIMachineLearning22_G1_76",0.0191885641559266,0.149773059306063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833","PID20170214_RGEDIMachineLearning22_G1_77",0.021930182395173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834","PID20170214_RGEDIMachineLearning22_G1_78",0.0205767866387709,0.0225588940715754,0.0176271892701633,0.0204874090052414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3835","PID20170214_RGEDIMachineLearning22_G1_79",0.157359492949066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","PID20170214_RGEDIMachineLearning22_G1_8",0.0137617319554861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3837","PID20170214_RGEDIMachineLearning22_G1_80",0.157223269064495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3838","PID20170214_RGEDIMachineLearning22_G1_81",0.162594958877395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839","PID20170214_RGEDIMachineLearning22_G1_82",0.165267225004227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840","PID20170214_RGEDIMachineLearning22_G1_83",0.0157912175224594,0.0167156075097959,0.0168613587101497,0.0183430839613734,0.0190087482377764,0.0188148099406883,0.0176696551820231,NA,NA,NA,NA,NA,NA
"3841","PID20170214_RGEDIMachineLearning22_G1_84",0.0155148679839431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842","PID20170214_RGEDIMachineLearning22_G1_85",0.0199173375471352,0.0217514909299891,0.0125454339379285,0.01436339067394,0.0172425322318965,NA,NA,NA,NA,NA,NA,NA,NA
"3843","PID20170214_RGEDIMachineLearning22_G1_86",0.0429577464789484,0.042348174315989,0.0347123539730826,0.0386598196113526,0.170642727189777,NA,NA,NA,NA,NA,NA,NA,NA
"3844","PID20170214_RGEDIMachineLearning22_G1_87",0.138330380508399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845","PID20170214_RGEDIMachineLearning22_G1_88",0.0920612911014451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846","PID20170214_RGEDIMachineLearning22_G1_89",0.0138917051878664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3847","PID20170214_RGEDIMachineLearning22_G1_9",0.0210976740538872,0.0242853094298255,0.0947332414949703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848","PID20170214_RGEDIMachineLearning22_G1_90",0.158126482724329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3849","PID20170214_RGEDIMachineLearning22_G1_91",0.0177624715986237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3850","PID20170214_RGEDIMachineLearning22_G1_92",0.0216358039156392,0.362638738871642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3851","PID20170214_RGEDIMachineLearning22_G1_93",0.017173155233575,0.0184081750861532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3852","PID20170214_RGEDIMachineLearning22_G1_94",0.0204825092764053,0.110390193809166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853","PID20170214_RGEDIMachineLearning22_G10_1",0.101013048584469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3854","PID20170214_RGEDIMachineLearning22_G10_10",0.126543969671714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855","PID20170214_RGEDIMachineLearning22_G10_11",0.0140400397937568,0.0164241514419997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3856","PID20170214_RGEDIMachineLearning22_G10_12",0.0126985908492111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3857","PID20170214_RGEDIMachineLearning22_G10_13",0.0185086590973139,0.215039802957601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3858","PID20170214_RGEDIMachineLearning22_G10_14",0.189520688055336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3859","PID20170214_RGEDIMachineLearning22_G10_15",0.0157118385411334,0.0159400912232896,0.0172011429680114,0.0180083717447893,0.0199385948112698,0.0210394589622214,0.018515199878588,NA,NA,NA,NA,NA,NA
"3860","PID20170214_RGEDIMachineLearning22_G10_2",0.0171875441806517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3861","PID20170214_RGEDIMachineLearning22_G10_3",0.0170823912617703,0.0162891139324022,0.0162749373437302,0.0163327398898869,0.018137894286398,0.0200910100656746,0.0213368652200861,NA,NA,NA,NA,NA,NA
"3862","PID20170214_RGEDIMachineLearning22_G10_4",0.154057038861626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3863","PID20170214_RGEDIMachineLearning22_G10_5",0.0173416021953299,0.0168266725682236,0.0169612538279023,0.0183656961621965,0.0197762368321674,0.0243945188458099,0.0232956365666333,NA,NA,NA,NA,NA,NA
"3864","PID20170214_RGEDIMachineLearning22_G10_6",0.0158498016489507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3865","PID20170214_RGEDIMachineLearning22_G10_7",0.015866591780084,0.0149168409464374,0.0167188975391724,0.0173332687974337,0.0185848201230046,0.0218404569081215,0.0228770032367929,NA,NA,NA,NA,NA,NA
"3866","PID20170214_RGEDIMachineLearning22_G10_8",0.158992657011111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3867","PID20170214_RGEDIMachineLearning22_G10_9",0.0152821044007149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3868","PID20170214_RGEDIMachineLearning22_G11_1",0.151240415270829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","PID20170214_RGEDIMachineLearning22_G11_10",0.0164470077690224,0.0189970399203706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870","PID20170214_RGEDIMachineLearning22_G11_11",0.0203217960095796,0.151791538984002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871","PID20170214_RGEDIMachineLearning22_G11_12",0.0176421118575954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872","PID20170214_RGEDIMachineLearning22_G11_13",0.01876824877449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873","PID20170214_RGEDIMachineLearning22_G11_14",0.0241837100825033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3874","PID20170214_RGEDIMachineLearning22_G11_15",0.0184235121000133,0.0176415996666354,0.0176008403616593,0.0205886165304569,0.0219324995275848,0.0213648717582495,0.0257674037474627,NA,NA,NA,NA,NA,NA
"3875","PID20170214_RGEDIMachineLearning22_G11_16",0.0215901757123736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3876","PID20170214_RGEDIMachineLearning22_G11_17",0.0172123665690825,0.00999075318727199,0.0196702994589135,0.0169502131627571,0.018924533460101,0.0203658045883218,0.0212036466256705,NA,NA,NA,NA,NA,NA
"3877","PID20170214_RGEDIMachineLearning22_G11_2",0.151293661461327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3878","PID20170214_RGEDIMachineLearning22_G11_3",0.151577854500968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3879","PID20170214_RGEDIMachineLearning22_G11_4",0.0180665455734796,0.0159734835393494,0.0175748084147809,0.0169000267546417,0.0189700782417624,0.0185216138509022,0.020180987645399,NA,NA,NA,NA,NA,NA
"3880","PID20170214_RGEDIMachineLearning22_G11_5",0.0143026440694416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3881","PID20170214_RGEDIMachineLearning22_G11_6",0.0144801090408326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3882","PID20170214_RGEDIMachineLearning22_G11_7",0.0190612573670598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3883","PID20170214_RGEDIMachineLearning22_G11_8",0.0188558269260337,0.164848703548377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3884","PID20170214_RGEDIMachineLearning22_G11_9",0.0110687765432421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3885","PID20170214_RGEDIMachineLearning22_G12_1",0.011572298092158,0.0133916337305861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3886","PID20170214_RGEDIMachineLearning22_G12_10",0.0181699509912267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3887","PID20170214_RGEDIMachineLearning22_G12_11",0.17984546501565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3888","PID20170214_RGEDIMachineLearning22_G12_12",0.021650615395791,0.0244547997752661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3889","PID20170214_RGEDIMachineLearning22_G12_13",0.143060315348832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3890","PID20170214_RGEDIMachineLearning22_G12_14",0.0167499919965123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3891","PID20170214_RGEDIMachineLearning22_G12_15",0.013779630643748,0.148518022514282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3892","PID20170214_RGEDIMachineLearning22_G12_16",0.119725816095861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3893","PID20170214_RGEDIMachineLearning22_G12_17",0.138338313759338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3894","PID20170214_RGEDIMachineLearning22_G12_18",0.0156579734350313,0.0177138708521397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3895","PID20170214_RGEDIMachineLearning22_G12_19",0.0156140207533229,0.0164792353703245,0.0105444957373345,0.0123705801081443,0.0170301089533231,0.0252026795793969,NA,NA,NA,NA,NA,NA,NA
"3896","PID20170214_RGEDIMachineLearning22_G12_2",0.016032325764367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3897","PID20170214_RGEDIMachineLearning22_G12_20",0.0221426094939858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3898","PID20170214_RGEDIMachineLearning22_G12_21",0.0166121333004893,0.181039333101582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3899","PID20170214_RGEDIMachineLearning22_G12_22",0.0181483518333747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3900","PID20170214_RGEDIMachineLearning22_G12_23",0.0184134621956621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3901","PID20170214_RGEDIMachineLearning22_G12_24",0.0192136955720022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3902","PID20170214_RGEDIMachineLearning22_G12_25",0.126714576034075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3903","PID20170214_RGEDIMachineLearning22_G12_26",0.0194975496065146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3904","PID20170214_RGEDIMachineLearning22_G12_27",0.0158647027646337,0.0159571222674199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905","PID20170214_RGEDIMachineLearning22_G12_28",0.146479576884264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906","PID20170214_RGEDIMachineLearning22_G12_29",0.0184714138583452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3907","PID20170214_RGEDIMachineLearning22_G12_3",0.0178865527059051,0.0180773084316313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3908","PID20170214_RGEDIMachineLearning22_G12_30",0.0209990668395845,0.021123219551439,0.0244913209757423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3909","PID20170214_RGEDIMachineLearning22_G12_31",0.0183247255808244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3910","PID20170214_RGEDIMachineLearning22_G12_32",0.195562711249537,0.00974806771976609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3911","PID20170214_RGEDIMachineLearning22_G12_33",0.0199410322324426,0.164497177318829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3912","PID20170214_RGEDIMachineLearning22_G12_34",0.0154228662983056,0.0257283069810773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3913","PID20170214_RGEDIMachineLearning22_G12_35",0.0200196117087585,0.0197444461493148,0.0222205345946975,0.0231053842298334,0.173491760018981,NA,NA,NA,NA,NA,NA,NA,NA
"3914","PID20170214_RGEDIMachineLearning22_G12_36",0.148291592179958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3915","PID20170214_RGEDIMachineLearning22_G12_37",0.018204642249058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916","PID20170214_RGEDIMachineLearning22_G12_38",0.0187973654476646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917","PID20170214_RGEDIMachineLearning22_G12_39",0.152661001969935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3918","PID20170214_RGEDIMachineLearning22_G12_4",0.0168280272607581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3919","PID20170214_RGEDIMachineLearning22_G12_40",0.0169703810797455,0.134518686412485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3920","PID20170214_RGEDIMachineLearning22_G12_41",0.0164361929687873,0.0197388520062916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3921","PID20170214_RGEDIMachineLearning22_G12_5",0.0171174217843241,0.016707640749045,0.0172803255071665,0.0161922859684614,0.016548673212058,0.0166019014817601,0.018015661491976,NA,NA,NA,NA,NA,NA
"3922","PID20170214_RGEDIMachineLearning22_G12_6",0.0134228187919412,0.0160774678360501,0.0173604570106156,0.0162023330230097,0.0170255842923616,0.0174914714786341,NA,NA,NA,NA,NA,NA,NA
"3923","PID20170214_RGEDIMachineLearning22_G12_7",0.0161442410108347,0.0166653804763579,0.0174544575810976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3924","PID20170214_RGEDIMachineLearning22_G12_8",0.0146992958481126,0.0195849737248342,0.0234095676282725,0.0228511520252221,0.0225221174375613,0.023485431091704,0.0267478178294637,NA,NA,NA,NA,NA,NA
"3925","PID20170214_RGEDIMachineLearning22_G12_9",0.0158977266390186,0.0177744629142142,0.018716082043388,0.0183932956237646,0.0199708111147099,0.021211420269158,0.0213681095799254,NA,NA,NA,NA,NA,NA
"3926","PID20170214_RGEDIMachineLearning22_G2_1",0.158883770354799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3927","PID20170214_RGEDIMachineLearning22_G2_10",0.01691188990499,0.0181361785305953,0.0213525365461886,0.0212719025171491,0.0224717950189437,0.0222831953920128,NA,NA,NA,NA,NA,NA,NA
"3928","PID20170214_RGEDIMachineLearning22_G2_11",0.154636497145683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3929","PID20170214_RGEDIMachineLearning22_G2_12",0.150290218333355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3930","PID20170214_RGEDIMachineLearning22_G2_13",0.0156374987443257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3931","PID20170214_RGEDIMachineLearning22_G2_14",0.0186455231265503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3932","PID20170214_RGEDIMachineLearning22_G2_15",0.0189911766227777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3933","PID20170214_RGEDIMachineLearning22_G2_16",0.0107901132231692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3934","PID20170214_RGEDIMachineLearning22_G2_17",0.0154972896735636,0.017229103458027,0.0202420050701597,0.0208695016983663,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3935","PID20170214_RGEDIMachineLearning22_G2_18",0.0135908848816612,0.0165356561851631,0.0227505461206058,0.0228667917837543,0.0229904450218937,0.0243245728567789,0.0227862861821797,NA,NA,NA,NA,NA,NA
"3936","PID20170214_RGEDIMachineLearning22_G2_19",0.0256286959461202,0.0324821385432712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3937","PID20170214_RGEDIMachineLearning22_G2_2",0.0217604122798486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3938","PID20170214_RGEDIMachineLearning22_G2_20",0.0143542516109954,0.0950470782554846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3939","PID20170214_RGEDIMachineLearning22_G2_21",0.0174555172503768,0.0174964282860987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3940","PID20170214_RGEDIMachineLearning22_G2_22",0.0190987659156938,0.010264695716487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3941","PID20170214_RGEDIMachineLearning22_G2_23",0.0141900629732575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942","PID20170214_RGEDIMachineLearning22_G2_24",0.0126957994103954,0.0189806660644299,0.0198721476268337,0.0189254815038067,0.0197218372185069,NA,NA,NA,NA,NA,NA,NA,NA
"3943","PID20170214_RGEDIMachineLearning22_G2_25",0.0204974338016214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944","PID20170214_RGEDIMachineLearning22_G2_26",0.0171443772985564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3945","PID20170214_RGEDIMachineLearning22_G2_27",0.013956740110419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946","PID20170214_RGEDIMachineLearning22_G2_28",0.0184710074223984,0.0170032184731538,0.0177567114166469,0.017527543961176,0.0184829862764351,0.0181823933763975,0.0165350066171718,NA,NA,NA,NA,NA,NA
"3947","PID20170214_RGEDIMachineLearning22_G2_29",0.0305019762570055,0.151373875059735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948","PID20170214_RGEDIMachineLearning22_G2_3",0.0366048634959267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3949","PID20170214_RGEDIMachineLearning22_G2_30",0.173467935302888,0.0333918405448349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950","PID20170214_RGEDIMachineLearning22_G2_31",0.0170469945582859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951","PID20170214_RGEDIMachineLearning22_G2_32",0.0143186610437853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952","PID20170214_RGEDIMachineLearning22_G2_33",0.0321596695724049,0.0299147921173422,0.0297902393706603,0.0284201779411243,0.0306435115971122,0.0303391292357973,0.0315930812751792,NA,NA,NA,NA,NA,NA
"3953","PID20170214_RGEDIMachineLearning22_G2_34",0.137846079975328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3954","PID20170214_RGEDIMachineLearning22_G2_35",0.0168434919225138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3955","PID20170214_RGEDIMachineLearning22_G2_36",0.0195791834688734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3956","PID20170214_RGEDIMachineLearning22_G2_37",0.0229713956044885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3957","PID20170214_RGEDIMachineLearning22_G2_38",0.0192635268662425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3958","PID20170214_RGEDIMachineLearning22_G2_39",0.152357110026634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3959","PID20170214_RGEDIMachineLearning22_G2_4",0.0180227438102472,0.0189648644829676,0.0207094698159729,0.0193563145310249,0.0195246480094793,0.0193063517322167,0.0201584733557289,NA,NA,NA,NA,NA,NA
"3960","PID20170214_RGEDIMachineLearning22_G2_40",0.0152592071784879,0.0181201820377339,0.0195337807311494,0.0176541587109285,0.0183982717907752,0.0190400816193826,0.0198202642543111,NA,NA,NA,NA,NA,NA
"3961","PID20170214_RGEDIMachineLearning22_G2_41",0.142364767339727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962","PID20170214_RGEDIMachineLearning22_G2_42",0.135313377824733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3963","PID20170214_RGEDIMachineLearning22_G2_43",0.175040449323249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964","PID20170214_RGEDIMachineLearning22_G2_44",0.0179666377208127,0.0179983868941849,0.0207638662627711,0.0190428744491458,0.0177340140373269,0.0185322724932323,NA,NA,NA,NA,NA,NA,NA
"3965","PID20170214_RGEDIMachineLearning22_G2_45",0.017552294493166,0.149975063975203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966","PID20170214_RGEDIMachineLearning22_G2_46",0.0198970853107314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967","PID20170214_RGEDIMachineLearning22_G2_47",0.0174037628556611,0.0177182468801955,0.0224479009313731,0.0205212455129715,0.0217200113833613,0.0252048379597128,0.028527508200242,NA,NA,NA,NA,NA,NA
"3968","PID20170214_RGEDIMachineLearning22_G2_48",0.0128879551563987,0.0132067986704772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3969","PID20170214_RGEDIMachineLearning22_G2_49",0.0179890605903521,0.0196058465430059,0.0205433388595471,0.0202348809020616,0.0201984246462253,0.0212819375562797,0.0210458679740899,NA,NA,NA,NA,NA,NA
"3970","PID20170214_RGEDIMachineLearning22_G2_5",0.0158039908805152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3971","PID20170214_RGEDIMachineLearning22_G2_50",0.0168898772179168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972","PID20170214_RGEDIMachineLearning22_G2_51",0.170582605640935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3973","PID20170214_RGEDIMachineLearning22_G2_52",0.0188738963330701,0.0204866204474448,0.0202080118267178,0.0200788122540365,0.0201431518297739,0.0205230373281854,0.0229066617111203,NA,NA,NA,NA,NA,NA
"3974","PID20170214_RGEDIMachineLearning22_G2_53",0.0188602759456415,0.0179549891282892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3975","PID20170214_RGEDIMachineLearning22_G2_54",0.160132844070995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3976","PID20170214_RGEDIMachineLearning22_G2_55",0.16392363996923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","PID20170214_RGEDIMachineLearning22_G2_56",0.0212171411103986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3978","PID20170214_RGEDIMachineLearning22_G2_57",0.0188334348861844,0.0191619908997223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3979","PID20170214_RGEDIMachineLearning22_G2_58",0.0202268261138232,0.163542292258665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3980","PID20170214_RGEDIMachineLearning22_G2_59",0.073510304855627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3981","PID20170214_RGEDIMachineLearning22_G2_6",0.0156710136431576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3982","PID20170214_RGEDIMachineLearning22_G2_60",0.161739080328812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3983","PID20170214_RGEDIMachineLearning22_G2_61",0.132848756282707,0.0173714705902812,0.0190838236284955,0.0189267911221619,0.0191916547515724,0.0198109613395605,NA,NA,NA,NA,NA,NA,NA
"3984","PID20170214_RGEDIMachineLearning22_G2_7",0.234289731587775,0.329002079642544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3985","PID20170214_RGEDIMachineLearning22_G2_8",0.0171710796226119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986","PID20170214_RGEDIMachineLearning22_G2_9",0.156801663522978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3987","PID20170214_RGEDIMachineLearning22_G3_1",0.0184249309363472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3988","PID20170214_RGEDIMachineLearning22_G3_10",0.0177607993155241,0.0170634317531823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3989","PID20170214_RGEDIMachineLearning22_G3_11",0.133603410947312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990","PID20170214_RGEDIMachineLearning22_G3_12",0.0153195985208491,0.0161901049494067,0.0166039332256533,0.0187210940346451,0.0181853722515173,0.0200991800784249,0.0195019293306311,NA,NA,NA,NA,NA,NA
"3991","PID20170214_RGEDIMachineLearning22_G3_13",0.159512710878014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3992","PID20170214_RGEDIMachineLearning22_G3_14",0.167056017083942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3993","PID20170214_RGEDIMachineLearning22_G3_15",0.149417827669862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994","PID20170214_RGEDIMachineLearning22_G3_16",0.0175716040801206,0.0166916350026632,0.020828828924677,0.0227446629428445,0.0262787710686777,NA,NA,NA,NA,NA,NA,NA,NA
"3995","PID20170214_RGEDIMachineLearning22_G3_17",0.0145001431071049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3996","PID20170214_RGEDIMachineLearning22_G3_18",0.0150021431632729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3997","PID20170214_RGEDIMachineLearning22_G3_19",0.021373954798529,0.0215776819985128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3998","PID20170214_RGEDIMachineLearning22_G3_2",0.0161031368452877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
